,age,sport_licence,niveau_etude,region,smoker,revenu_estime_mois,situation_familiale,risque_personnel,loyer_mensuel,montant_pret
5733,54,non,aucun,Corse,oui,964,veuf,0.58,989.03,500.0
5734,72,oui,bac+2,Bretagne,non,2618,veuf,0.48,5175.89104031576,28319.53589596485
5735,55,oui,master,Corse,non,4245,célibataire,0.29,5000.0,500.0
5736,65,non,aucun,Provence-Alpes-Côte d’Azur,non,2782,divorcé,0.23,5000.0,500.0
5737,47,non,doctorat,Occitanie,non,2246,marié,0.5,10000.0,8360.660090286354
5738,50,non,bac,Auvergne-Rhône-Alpes,oui,1086,marié,0.77,685.02,500.0
5739,58,non,doctorat,Hauts-de-France,non,3142,marié,0.73,5175.89104031576,14102.349016629383
5740,46,non,bac,Hauts-de-France,oui,2147,divorcé,0.17,5000.0,500.0
5741,40,non,master,Hauts-de-France,non,2773,veuf,0.83,5000.0,20527.32364551167
5742,67,oui,master,Bretagne,oui,1721,marié,0.87,5000.0,500.0
5743,34,oui,doctorat,Normandie,non,3255,marié,0.47,454.79,27977.84158327855
5744,59,oui,master,Corse,oui,2365,célibataire,0.26,985.68,500.0
5745,35,non,aucun,Île-de-France,non,4123,divorcé,0.04,10000.0,18200.41903580191
5746,59,non,aucun,Île-de-France,non,2218,marié,0.73,10000.0,781.5679829672639
5747,71,non,doctorat,Corse,non,2309,marié,0.89,5175.89104031576,500.0
5748,65,oui,doctorat,Normandie,non,3497,divorcé,0.15,679.14,33318.97988955484
5749,74,non,aucun,Île-de-France,oui,2965,marié,0.56,10000.0,8545.432669045727
5750,58,non,doctorat,Occitanie,non,2809,marié,0.19,5175.89104031576,19980.13470989714
5751,63,oui,bac,Île-de-France,oui,2784,célibataire,0.22,5175.89104031576,500.0
5752,58,oui,bac,Auvergne-Rhône-Alpes,oui,2575,marié,0.48,215.48,500.0
5753,34,non,bac+2,Provence-Alpes-Côte d’Azur,non,2558,marié,0.49,5000.0,16227.086392415826
5754,73,non,bac,Hauts-de-France,non,6029,marié,0.19,5175.89104031576,738.0742498209131
5755,27,oui,bac+2,Bretagne,non,2515,marié,0.46,509.07,17999.64542909169
5756,41,oui,aucun,Bretagne,oui,2117,célibataire,0.99,5175.89104031576,500.0
5757,34,non,bac+2,Auvergne-Rhône-Alpes,oui,3482,célibataire,0.19,744.38,11616.9030696559
5758,42,non,master,Auvergne-Rhône-Alpes,non,2667,marié,0.48,177.18,16912.590543496095
5759,64,non,master,Hauts-de-France,oui,500,célibataire,0.05,5000.0,500.0
5760,63,non,bac,Provence-Alpes-Côte d’Azur,oui,4145,célibataire,0.37,10000.0,500.0
5761,53,non,aucun,Île-de-France,oui,820,divorcé,0.12,927.14,500.0
5762,56,non,bac,Auvergne-Rhône-Alpes,oui,1449,marié,0.37,5175.89104031576,500.0
5763,34,non,master,Île-de-France,non,2869,divorcé,0.32,10000.0,26304.32033268927
5764,46,oui,bac,Normandie,non,2484,veuf,0.36,5175.89104031576,17884.292429399396
5765,24,non,bac+2,Corse,oui,3919,célibataire,0.68,1443.68,4771.326582774387
5766,72,oui,doctorat,Occitanie,oui,2396,marié,0.73,865.77,24672.434267643137
5767,20,non,bac+2,Normandie,non,2178,divorcé,0.34,776.49,22925.26629283329
5768,50,oui,aucun,Provence-Alpes-Côte d’Azur,oui,1836,marié,0.44,5175.89104031576,500.0
5769,73,non,master,Corse,non,4243,veuf,0.34,10000.0,500.0
5770,40,non,bac,Île-de-France,oui,4591,veuf,0.17,5175.89104031576,11024.348114058204
5771,52,oui,aucun,Île-de-France,oui,1881,divorcé,0.08,1028.83,4106.986035111996
5772,43,non,aucun,Corse,non,1992,célibataire,0.54,10000.0,500.0
5773,72,oui,bac+2,Corse,non,1929,marié,0.05,10000.0,500.0
5774,61,non,bac+2,Occitanie,non,4065,veuf,0.19,5000.0,20497.265000311854
5775,35,non,bac,Corse,oui,3663,marié,0.65,414.28,500.0
5776,39,non,master,Île-de-France,non,1717,marié,0.82,739.45,500.0
5777,20,oui,doctorat,Auvergne-Rhône-Alpes,non,4675,célibataire,0.28,5000.0,15710.590455545474
5778,70,non,bac+2,Île-de-France,oui,2278,divorcé,0.65,10000.0,500.0
5779,36,non,master,Occitanie,oui,1319,marié,0.69,5175.89104031576,500.0
5780,43,non,bac+2,Corse,non,3783,marié,0.73,773.33,500.0
5781,69,non,doctorat,Corse,oui,4482,marié,0.12,10000.0,14040.912069639324
5782,20,oui,doctorat,Hauts-de-France,non,3738,célibataire,0.35,5175.89104031576,28857.19324652385
5783,72,non,doctorat,Île-de-France,oui,1516,marié,0.58,5000.0,26197.652891425936
5784,32,non,aucun,Île-de-France,oui,1449,marié,0.07,10000.0,500.0
5785,46,oui,bac,Bretagne,non,4273,marié,0.86,5000.0,26922.83476679464
5786,26,non,master,Île-de-France,non,647,divorcé,0.16,681.23,14442.63221628915
5787,56,non,master,Provence-Alpes-Côte d’Azur,oui,1901,veuf,0.63,5175.89104031576,6176.434555662763
5788,37,non,doctorat,Occitanie,non,1428,marié,0.24,10000.0,500.0
5789,51,oui,bac+2,Occitanie,non,1425,marié,0.15,518.27,19554.29312460119
5790,75,oui,bac+2,Bretagne,oui,1559,divorcé,0.95,5175.89104031576,1603.958894044668
5791,25,oui,doctorat,Île-de-France,oui,3403,célibataire,0.55,5175.89104031576,8020.985872879926
5792,65,oui,doctorat,Corse,oui,2192,marié,0.74,850.77,500.0
5793,60,oui,bac,Bretagne,non,3602,marié,0.9,1029.08,22861.79456782428
5794,57,non,master,Corse,oui,2107,célibataire,0.65,10000.0,5801.595224781476
5795,21,non,master,Bretagne,oui,747,divorcé,0.61,5000.0,6737.0437220161775
5796,47,non,master,Corse,oui,3366,marié,0.42,5175.89104031576,500.0
5797,46,non,master,Bretagne,non,1820,marié,0.97,5000.0,7893.045955084727
5798,60,oui,doctorat,Île-de-France,oui,2034,marié,0.1,10000.0,25078.79356716084
5799,34,non,master,Île-de-France,oui,3871,marié,0.91,5175.89104031576,500.0
5800,71,oui,doctorat,Corse,non,3012,marié,0.59,5000.0,2261.521881785914
5801,40,oui,doctorat,Hauts-de-France,non,2297,divorcé,0.75,10000.0,36142.87266328
5802,51,non,aucun,Normandie,oui,1529,marié,0.59,5175.89104031576,500.0
5803,25,oui,bac+2,Île-de-France,non,4314,veuf,0.79,5175.89104031576,5419.59294159302
5804,70,non,doctorat,Corse,oui,3726,marié,0.29,10000.0,19072.951075048928
5805,69,oui,bac,Île-de-France,oui,3003,divorcé,0.51,5175.89104031576,1190.197518363465
5806,23,oui,doctorat,Normandie,oui,4431,divorcé,0.51,10000.0,33933.011722233095
5807,27,non,master,Bretagne,oui,2371,marié,0.52,5000.0,8475.909092890979
5808,49,oui,aucun,Provence-Alpes-Côte d’Azur,oui,3173,veuf,0.49,5175.89104031576,500.0
5809,70,non,doctorat,Île-de-France,non,3930,célibataire,0.48,5175.89104031576,28079.89992345546
5810,56,oui,bac,Île-de-France,non,2435,célibataire,0.94,10000.0,500.0
5811,24,oui,aucun,Île-de-France,non,2527,marié,0.27,5000.0,500.0
5812,50,oui,doctorat,Occitanie,oui,1007,marié,0.98,688.23,500.0
5813,28,non,bac+2,Hauts-de-France,non,2538,célibataire,0.3,10000.0,22200.55242602915
5814,60,non,aucun,Provence-Alpes-Côte d’Azur,non,2094,veuf,0.49,5175.89104031576,9283.855571221276
5815,24,non,bac,Normandie,oui,3562,célibataire,0.26,5175.89104031576,500.0
5816,72,non,master,Auvergne-Rhône-Alpes,non,899,divorcé,0.97,10000.0,14428.313756023645
5817,40,non,bac+2,Normandie,oui,2392,marié,0.48,894.83,11407.029763763612
5818,28,non,aucun,Île-de-France,non,3281,marié,0.59,1047.11,8376.704799982605
5819,26,non,master,Hauts-de-France,non,2543,marié,0.42,595.91,500.0
5820,47,oui,bac+2,Hauts-de-France,non,3431,célibataire,0.12,5000.0,500.0
5821,18,non,master,Corse,oui,2670,divorcé,0.13,358.61,500.0
5822,44,oui,doctorat,Normandie,non,3240,marié,0.48,5175.89104031576,4802.988003983614
5823,57,non,bac,Auvergne-Rhône-Alpes,non,3291,divorcé,0.9,10000.0,500.0
5824,35,non,doctorat,Auvergne-Rhône-Alpes,non,3111,célibataire,0.88,10000.0,25420.07344402305
5825,34,non,aucun,Hauts-de-France,oui,2180,veuf,0.43,5175.89104031576,500.0
5826,40,non,aucun,Provence-Alpes-Côte d’Azur,oui,1853,divorcé,0.32,10000.0,500.0
5827,68,non,aucun,Île-de-France,oui,1571,marié,0.1,5000.0,500.0
5828,26,non,doctorat,Corse,oui,1226,marié,0.75,5000.0,500.0
5829,43,oui,doctorat,Hauts-de-France,non,2923,marié,0.39,10000.0,500.0
5830,29,non,master,Bretagne,oui,1622,célibataire,0.11,998.27,500.0
5831,69,non,bac,Normandie,oui,2322,célibataire,0.61,5175.89104031576,500.0
5832,59,oui,bac,Auvergne-Rhône-Alpes,oui,500,veuf,0.54,10000.0,6127.869716111422
5833,55,non,bac,Île-de-France,non,3001,célibataire,0.07,10000.0,500.0
5834,38,oui,bac,Hauts-de-France,oui,3815,marié,0.56,5000.0,500.0
5835,34,oui,master,Corse,non,2977,marié,0.94,5000.0,11336.297362326908
5836,51,non,bac,Normandie,oui,3924,célibataire,0.55,5175.89104031576,5948.170760662255
5837,49,non,bac+2,Hauts-de-France,non,4489,marié,0.65,5175.89104031576,21612.37044925595
5838,44,non,doctorat,Occitanie,oui,3792,marié,0.48,10000.0,500.0
5839,69,oui,bac,Provence-Alpes-Côte d’Azur,non,3217,marié,0.02,10000.0,30266.82269910013
5840,70,non,bac+2,Hauts-de-France,oui,3538,marié,0.26,5000.0,8038.133550766876
5841,70,oui,doctorat,Hauts-de-France,non,1584,marié,0.87,5175.89104031576,2812.595318098753
5842,51,non,doctorat,Occitanie,oui,2146,divorcé,0.7,10000.0,20574.34265847565
5843,20,non,bac+2,Provence-Alpes-Côte d’Azur,non,1429,célibataire,0.02,5175.89104031576,22011.1062234904
5844,54,non,aucun,Normandie,oui,1650,veuf,0.42,714.7,500.0
5845,68,non,aucun,Île-de-France,non,1839,divorcé,0.71,571.45,5061.5601926923455
5846,25,non,bac,Corse,oui,1129,veuf,0.32,10000.0,500.0
5847,38,oui,aucun,Bretagne,non,2679,célibataire,0.89,5000.0,29058.06890589024
5848,66,non,bac,Hauts-de-France,oui,4289,veuf,0.91,417.37,500.0
5849,26,non,master,Normandie,oui,2484,célibataire,0.71,10000.0,500.0
5850,38,oui,bac,Corse,oui,2503,marié,0.44,5175.89104031576,7197.711623992278
5851,71,oui,bac,Île-de-France,non,500,marié,0.29,10000.0,2168.3014925625766
5852,56,oui,doctorat,Normandie,oui,1124,célibataire,0.42,524.07,12411.31214263726
5853,40,non,bac+2,Occitanie,non,2117,divorcé,0.25,10000.0,4637.810093883813
5854,45,oui,bac+2,Auvergne-Rhône-Alpes,oui,1904,marié,0.35,10000.0,500.0
5855,60,oui,master,Hauts-de-France,non,4819,divorcé,0.16,5175.89104031576,38375.36606328268
5856,74,non,aucun,Île-de-France,non,1455,marié,0.33,698.21,500.0
5857,23,non,aucun,Provence-Alpes-Côte d’Azur,oui,500,marié,1.0,10000.0,500.0
5858,61,oui,doctorat,Hauts-de-France,non,500,divorcé,0.8,5000.0,500.0
5859,52,oui,bac+2,Île-de-France,non,2888,marié,0.69,5000.0,29542.63792187172
5860,42,oui,bac,Auvergne-Rhône-Alpes,non,500,célibataire,0.75,5175.89104031576,14334.790502978738
5861,24,non,master,Occitanie,non,2092,marié,0.35,817.27,500.0
5862,50,oui,aucun,Normandie,non,4925,divorcé,0.54,5000.0,17724.574472406643
5863,19,non,aucun,Normandie,oui,500,divorcé,0.25,563.72,500.0
5864,57,oui,bac,Bretagne,oui,2261,célibataire,0.31,5175.89104031576,500.0
5865,52,oui,master,Normandie,non,3449,marié,0.12,5175.89104031576,30648.49801819472
5866,20,non,bac+2,Occitanie,non,3367,veuf,0.4,5000.0,4220.05296989734
5867,29,oui,aucun,Occitanie,non,2163,veuf,0.81,847.28,7297.947277307056
5868,42,non,bac,Corse,non,2248,célibataire,0.03,270.33,500.0
5869,19,non,master,Provence-Alpes-Côte d’Azur,oui,3701,divorcé,0.89,660.0,20404.007101959724
5870,42,non,bac,Île-de-France,oui,792,marié,0.23,5000.0,500.0
5871,47,non,aucun,Corse,non,3027,veuf,0.53,5000.0,500.0
5872,31,oui,bac+2,Bretagne,non,1286,célibataire,0.9,1172.6,20360.58418007003
5873,55,non,doctorat,Occitanie,non,963,veuf,0.59,5175.89104031576,500.0
5874,18,oui,aucun,Normandie,oui,3092,célibataire,0.93,10000.0,2137.4495865119416
5875,45,oui,aucun,Hauts-de-France,non,1353,veuf,0.15,495.46,11091.778693950411
5876,56,non,aucun,Occitanie,non,2167,célibataire,0.98,5000.0,10567.42401127163
5877,51,oui,doctorat,Île-de-France,non,4439,divorcé,0.75,5000.0,42750.98637315525
5878,37,non,master,Provence-Alpes-Côte d’Azur,non,1736,marié,0.63,5175.89104031576,19586.0762412498
5879,65,oui,bac,Occitanie,non,669,veuf,0.99,5175.89104031576,12099.492777601914
5880,50,oui,bac,Occitanie,oui,2284,veuf,0.25,5175.89104031576,500.0
5881,62,oui,bac,Hauts-de-France,non,2649,marié,0.12,915.72,500.0
5882,74,non,master,Occitanie,non,3389,marié,0.51,5175.89104031576,17459.05262313533
5883,64,non,bac+2,Corse,oui,2889,célibataire,0.63,5000.0,500.0
5884,21,oui,master,Provence-Alpes-Côte d’Azur,non,500,veuf,0.81,1063.35,500.0
5885,49,oui,master,Bretagne,oui,3614,veuf,0.58,10000.0,20389.981331141284
5886,47,oui,bac+2,Hauts-de-France,oui,3013,célibataire,0.49,5175.89104031576,20598.3563482812
5887,36,non,master,Normandie,non,3062,célibataire,0.74,5000.0,500.0
5888,25,oui,doctorat,Provence-Alpes-Côte d’Azur,non,3089,marié,0.48,10000.0,37399.6670821013
5889,49,oui,doctorat,Bretagne,oui,1557,veuf,0.75,5000.0,20056.794915547514
5890,65,non,bac,Île-de-France,non,3888,marié,0.63,5000.0,22130.63222840987
5891,25,non,aucun,Île-de-France,oui,1651,célibataire,0.29,10000.0,500.0
5892,38,oui,aucun,Corse,oui,4682,marié,0.04,5175.89104031576,4591.209243175377
5893,31,non,doctorat,Occitanie,oui,3609,célibataire,0.19,762.89,500.0
5894,43,non,aucun,Provence-Alpes-Côte d’Azur,oui,2266,marié,0.93,10000.0,10203.308862875749
5895,54,non,aucun,Île-de-France,non,4292,veuf,0.68,10000.0,22172.379079375605
5896,29,non,bac,Normandie,non,4895,divorcé,0.43,5000.0,23389.51071048519
5897,37,non,master,Auvergne-Rhône-Alpes,oui,2728,veuf,0.21,10000.0,14521.522688995388
5898,34,non,bac+2,Normandie,non,500,divorcé,0.05,5000.0,500.0
5899,73,oui,bac+2,Île-de-France,oui,3452,marié,0.04,589.92,24287.99102342265
5900,56,oui,master,Bretagne,non,3951,marié,0.51,857.84,5118.454894536637
5901,21,non,doctorat,Bretagne,non,4682,marié,0.15,10000.0,17549.50342867689
5902,40,oui,bac+2,Corse,non,2150,célibataire,0.19,1056.43,500.0
5903,46,oui,master,Provence-Alpes-Côte d’Azur,oui,2519,marié,0.98,347.77,500.0
5904,37,oui,doctorat,Auvergne-Rhône-Alpes,non,993,veuf,0.27,998.73,500.0
5905,22,oui,doctorat,Corse,oui,2109,célibataire,0.96,908.54,10792.3901706821
5906,23,non,bac,Normandie,non,500,marié,0.14,5175.89104031576,500.0
5907,45,non,doctorat,Bretagne,non,3281,divorcé,0.23,10000.0,36488.91702247232
5908,71,non,doctorat,Occitanie,non,500,marié,0.46,5175.89104031576,13140.642092781516
5909,49,oui,doctorat,Hauts-de-France,non,1875,marié,0.99,5175.89104031576,34635.661077110126
5910,69,oui,bac,Provence-Alpes-Côte d’Azur,non,2823,marié,0.1,10000.0,23124.904595143067
5911,38,oui,aucun,Bretagne,non,3486,marié,0.39,10000.0,500.0
5912,55,oui,master,Hauts-de-France,non,2145,marié,0.17,5000.0,23305.20524108271
5913,52,oui,master,Auvergne-Rhône-Alpes,non,2046,veuf,0.46,5175.89104031576,18671.445967623644
5914,31,non,doctorat,Hauts-de-France,non,4754,marié,0.54,5175.89104031576,15609.991480806057
5915,54,non,doctorat,Auvergne-Rhône-Alpes,oui,1464,célibataire,0.32,397.78,500.0
5916,34,oui,master,Auvergne-Rhône-Alpes,non,3366,divorcé,0.68,5175.89104031576,29230.3405532146
5917,26,oui,bac,Provence-Alpes-Côte d’Azur,oui,500,marié,0.61,745.66,500.0
5918,68,oui,doctorat,Occitanie,oui,2707,divorcé,0.45,10000.0,500.0
5919,45,oui,aucun,Hauts-de-France,oui,2518,veuf,0.86,10000.0,500.0
5920,71,non,aucun,Hauts-de-France,oui,2066,marié,0.97,5175.89104031576,500.0
5921,26,oui,aucun,Normandie,oui,2575,marié,0.85,5175.89104031576,500.0
5922,44,non,master,Hauts-de-France,oui,969,marié,0.24,5175.89104031576,500.0
5923,63,oui,doctorat,Normandie,non,1939,veuf,0.45,10000.0,19583.13696015269
5924,68,non,bac+2,Occitanie,oui,2570,marié,0.49,10000.0,2502.644834658861
5925,21,oui,aucun,Auvergne-Rhône-Alpes,non,4345,marié,0.23,5175.89104031576,23333.146224276992
5926,47,non,bac+2,Bretagne,non,2649,divorcé,0.63,5175.89104031576,500.0
5927,33,oui,aucun,Occitanie,non,2430,divorcé,0.76,5175.89104031576,500.0
5928,63,non,aucun,Provence-Alpes-Côte d’Azur,non,2588,célibataire,0.04,5175.89104031576,500.0
5929,74,non,bac,Île-de-France,oui,2305,veuf,0.46,5175.89104031576,500.0
5930,23,non,master,Normandie,non,500,célibataire,0.58,607.38,500.0
5931,50,non,master,Hauts-de-France,non,881,célibataire,0.98,5175.89104031576,500.0
5932,21,non,doctorat,Provence-Alpes-Côte d’Azur,non,4187,divorcé,0.26,10000.0,12183.02311198201
5933,57,oui,aucun,Île-de-France,oui,1615,marié,0.59,671.45,6081.925621554546
5934,39,non,doctorat,Occitanie,oui,1981,veuf,0.99,5000.0,9420.651157219008
5935,20,oui,bac,Auvergne-Rhône-Alpes,oui,3852,marié,0.37,5175.89104031576,500.0
5936,25,non,bac+2,Auvergne-Rhône-Alpes,non,946,marié,0.91,10000.0,500.0
5937,36,non,bac,Provence-Alpes-Côte d’Azur,oui,1358,divorcé,0.35,10000.0,500.0
5938,52,oui,aucun,Normandie,non,1978,veuf,0.17,10000.0,500.0
5939,50,oui,bac+2,Corse,non,3142,célibataire,0.12,5000.0,4792.3119247859
5940,61,oui,aucun,Île-de-France,non,2061,divorcé,0.58,803.53,500.0
5941,25,oui,master,Bretagne,oui,3336,marié,0.66,5175.89104031576,17960.37004122034
5942,69,oui,aucun,Auvergne-Rhône-Alpes,oui,4944,célibataire,0.18,5175.89104031576,12873.031183839874
5943,51,oui,aucun,Île-de-France,non,2682,veuf,0.45,5175.89104031576,500.0
5944,50,non,master,Occitanie,non,500,marié,0.46,5000.0,500.0
5945,69,non,bac,Hauts-de-France,non,4122,marié,0.14,5000.0,6641.673299403863
5946,36,non,doctorat,Provence-Alpes-Côte d’Azur,non,2254,marié,0.94,10000.0,25653.8548432962
5947,64,oui,bac+2,Occitanie,oui,4504,divorcé,0.86,5000.0,24423.367356687104
5948,45,oui,doctorat,Corse,oui,2453,divorcé,0.49,148.04,500.0
5949,53,oui,aucun,Corse,oui,2496,divorcé,0.72,10000.0,500.0
5950,47,non,doctorat,Auvergne-Rhône-Alpes,non,2926,marié,0.23,10000.0,31112.626523884173
5951,42,non,bac,Provence-Alpes-Côte d’Azur,oui,1384,marié,0.76,1008.07,500.0
5952,29,oui,master,Provence-Alpes-Côte d’Azur,non,2883,marié,0.37,10000.0,6280.086769515965
5953,24,non,bac+2,Bretagne,oui,500,veuf,0.65,5000.0,500.0
5954,46,non,bac,Auvergne-Rhône-Alpes,non,896,marié,0.3,5175.89104031576,12874.556201202864
5955,40,non,bac+2,Corse,oui,3717,célibataire,0.47,5000.0,500.0
5956,22,non,doctorat,Corse,oui,1715,célibataire,0.69,10000.0,500.0
5957,24,non,master,Provence-Alpes-Côte d’Azur,non,1465,divorcé,0.62,-101.05,500.0
5958,63,oui,bac,Auvergne-Rhône-Alpes,non,2695,célibataire,0.83,1251.6,24477.86455455515
5959,31,non,bac+2,Provence-Alpes-Côte d’Azur,oui,2600,divorcé,0.8,762.63,500.0
5960,63,oui,doctorat,Provence-Alpes-Côte d’Azur,non,536,marié,0.52,5175.89104031576,500.0
5961,33,non,aucun,Bretagne,oui,1431,divorcé,0.15,10000.0,500.0
5962,61,non,master,Bretagne,oui,3153,célibataire,0.75,829.72,500.0
5963,29,oui,master,Hauts-de-France,non,1930,marié,0.0,10000.0,17537.5768626497
5964,48,non,doctorat,Corse,oui,4893,célibataire,0.83,5000.0,6652.601907887115
5965,59,oui,aucun,Normandie,oui,3204,veuf,0.4,654.42,500.0
5966,24,non,doctorat,Corse,non,2995,veuf,0.59,5175.89104031576,22622.68444829474
5967,60,non,aucun,Provence-Alpes-Côte d’Azur,non,1187,marié,0.94,5175.89104031576,6243.547085675631
5968,67,non,aucun,Bretagne,oui,500,veuf,0.1,10000.0,500.0
5969,60,non,bac+2,Île-de-France,oui,2443,marié,0.91,10000.0,6043.441235351164
5970,74,oui,bac,Provence-Alpes-Côte d’Azur,non,3279,marié,0.41,5175.89104031576,23798.893125703016
5971,53,oui,doctorat,Île-de-France,oui,2764,marié,0.7,10000.0,34427.4067352318
5972,69,non,aucun,Hauts-de-France,oui,1549,célibataire,0.82,5175.89104031576,500.0
5973,30,oui,master,Hauts-de-France,non,1572,marié,0.46,5000.0,21049.649662948512
5974,42,oui,master,Auvergne-Rhône-Alpes,oui,2814,marié,0.64,5000.0,22986.86900407216
5975,20,non,doctorat,Provence-Alpes-Côte d’Azur,oui,1649,marié,0.24,5175.89104031576,500.0
5976,41,non,bac,Hauts-de-France,oui,3138,marié,0.85,5000.0,500.0
5977,66,non,bac,Auvergne-Rhône-Alpes,non,3162,veuf,0.58,5000.0,10982.076331042272
5978,65,oui,master,Île-de-France,oui,1856,veuf,0.99,10000.0,28274.42534285644
5979,21,oui,master,Corse,non,2658,marié,0.09,5175.89104031576,21321.56672710261
5980,34,oui,master,Bretagne,oui,1389,marié,0.47,5175.89104031576,500.0
5981,18,oui,bac,Occitanie,oui,3598,veuf,0.44,5000.0,14707.494346449566
5982,33,oui,aucun,Île-de-France,non,2201,marié,0.18,5000.0,14594.453914396168
5983,63,oui,bac+2,Normandie,non,4304,marié,0.74,5175.89104031576,26907.15136647973
5984,60,oui,master,Auvergne-Rhône-Alpes,non,2120,veuf,0.72,5000.0,18708.278434555887
5985,19,non,bac,Corse,oui,4658,marié,0.84,5000.0,8600.221570401316
5986,59,non,master,Corse,non,1596,veuf,0.65,1006.21,10795.14829828503
5987,48,oui,bac+2,Corse,oui,2695,divorcé,0.89,5000.0,3282.616970746021
5988,40,non,aucun,Hauts-de-France,oui,929,marié,0.93,5175.89104031576,500.0
5989,35,non,master,Provence-Alpes-Côte d’Azur,non,1965,divorcé,0.46,10000.0,500.0
5990,43,oui,bac,Auvergne-Rhône-Alpes,oui,1622,divorcé,0.77,5000.0,13482.61574743173
5991,67,oui,aucun,Hauts-de-France,oui,2327,marié,0.58,10000.0,8255.097588643775
5992,21,oui,aucun,Auvergne-Rhône-Alpes,oui,3325,divorcé,0.15,5175.89104031576,500.0
5993,69,non,doctorat,Corse,non,6538,marié,0.39,716.03,11272.659120272683
5994,45,non,master,Bretagne,non,3328,veuf,0.2,5175.89104031576,22154.795561381947
5995,23,non,doctorat,Provence-Alpes-Côte d’Azur,oui,2694,marié,0.62,5175.89104031576,25805.445066223645
5996,64,non,bac,Provence-Alpes-Côte d’Azur,oui,1938,célibataire,0.81,5175.89104031576,8243.965842906731
5997,26,non,bac,Auvergne-Rhône-Alpes,oui,1885,célibataire,0.68,5175.89104031576,625.181791164074
5998,60,non,bac,Normandie,oui,1506,marié,0.55,657.47,500.0
5999,18,oui,bac,Normandie,non,500,divorcé,0.48,10000.0,500.0
